2021-06-04 10:14:37,757 - Epoch: 64000	MRR: 0.418	Hits@10: 0.462	Hits@5: 0.446	Hits@1: 0.389
2021-06-04 10:17:03,115 - Epoch: 65000	MRR: 0.418	Hits@10: 0.458	Hits@5: 0.444	Hits@1: 0.391
2021-06-04 10:19:23,885 - Epoch: 66000	MRR: 0.418	Hits@10: 0.458	Hits@5: 0.443	Hits@1: 0.392
2021-06-04 10:21:41,795 - Epoch: 67000	MRR: 0.365	Hits@10: 0.406	Hits@5: 0.386	Hits@1: 0.344
2021-06-04 10:24:02,364 - Epoch: 68000	MRR: 0.368	Hits@10: 0.408	Hits@5: 0.389	Hits@1: 0.345
2021-06-04 10:26:20,337 - Epoch: 69000	MRR: 0.365	Hits@10: 0.406	Hits@5: 0.389	Hits@1: 0.342
2021-06-04 10:28:38,524 - Epoch: 70000	MRR: 0.403	Hits@10: 0.452	Hits@5: 0.432	Hits@1: 0.376
2021-06-04 10:30:58,659 - Epoch: 71000	MRR: 0.367	Hits@10: 0.407	Hits@5: 0.389	Hits@1: 0.345
2021-06-04 10:33:18,680 - Epoch: 72000	MRR: 0.368	Hits@10: 0.407	Hits@5: 0.388	Hits@1: 0.346
2021-06-04 10:35:36,855 - Epoch: 73000	MRR: 0.411	Hits@10: 0.456	Hits@5: 0.436	Hits@1: 0.386
2021-06-04 10:37:56,980 - Epoch: 74000	MRR: 0.370	Hits@10: 0.411	Hits@5: 0.393	Hits@1: 0.347
2021-06-04 10:40:14,900 - Epoch: 75000	MRR: 0.406	Hits@10: 0.454	Hits@5: 0.432	Hits@1: 0.380
2021-06-04 10:42:32,952 - Epoch: 76000	MRR: 0.406	Hits@10: 0.449	Hits@5: 0.434	Hits@1: 0.379
2021-06-04 10:44:52,899 - Epoch: 77000	MRR: 0.408	Hits@10: 0.450	Hits@5: 0.436	Hits@1: 0.383
2021-06-04 10:47:13,013 - Epoch: 78000	MRR: 0.406	Hits@10: 0.449	Hits@5: 0.434	Hits@1: 0.381
2021-06-04 10:49:31,100 - Epoch: 79000	MRR: 0.369	Hits@10: 0.405	Hits@5: 0.391	Hits@1: 0.346
2021-06-04 10:51:51,116 - Epoch: 80000	MRR: 0.405	Hits@10: 0.448	Hits@5: 0.433	Hits@1: 0.379
2021-06-04 10:54:08,963 - Epoch: 81000	MRR: 0.407	Hits@10: 0.450	Hits@5: 0.436	Hits@1: 0.382
